报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20170331,39812986000.0,39812986000.0,,,,,,37594244000.0,34736908000.0,,,,,,,,,533063000.0,,712580000.0,1033506000.0,577455000.0,,,164185000.0,157190000.0,,,,,,,,,,,,471000.0,2383398000.0,168008000.0,472000.0,3012000.0,,2548394000.0,517596000.0,,2030798000.0,2030798000.0,,1775105000.0,,150770000.0,2112747000.0,1693279000.0,,,,,,1693279000.0,-10544000.0,166309000.0,,,,,,172499000.0,1365015000.0,,419468000.0,4143545000.0,3468384000.0,570238000.0,0.3614,0.3614,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T16:00:40
20161231,102282148000.0,102282148000.0,,,,,,100493971000.0,89009161000.0,,,,,,,,,1651857000.0,,2580383000.0,3647472000.0,2220927000.0,,,724645000.0,660558000.0,,,,-31070000.0,,,,,,,,-139329000.0,2342423000.0,980449000.0,13992000.0,24402000.0,153321000.0,3298470000.0,893607000.0,,2404863000.0,2404863000.0,,2161814000.0,149778000.0,-181258000.0,263360000.0,116329000.0,,,,,,116329000.0,-24543000.0,3129000.0,,,,,,578305000.0,-440562000.0,,147031000.0,2668223000.0,2278143000.0,-34227000.0,0.4401,0.4401,定期报告,是,20180324,CNY,合并期末,2020-03-13T16:00:40
20160930,64777318000.0,64777318000.0,,,,,,64398585000.0,57122653000.0,,,,,,,,,624189000.0,,1903768000.0,3120741000.0,1620940000.0,,,482383000.0,427168000.0,,,,-71057000.0,,,,,,,,,790059000.0,701810000.0,13689000.0,32175000.0,9595000.0,1459694000.0,305925000.0,,1153769000.0,,,1018012000.0,,-181296000.0,1763365000.0,1342849000.0,,,,,,1342849000.0,15781000.0,-3209000.0,,,,,,391907000.0,938370000.0,,420516000.0,2917134000.0,2360861000.0,239220000.0,0.2072,0.2072,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T16:00:40
20160630,24635218000.0,24635218000.0,,,,,,24854156000.0,20018287000.0,,,,,,,,,424723000.0,,1135573000.0,2137385000.0,1044851000.0,,,385145000.0,323834000.0,,,,-69994000.0,,,,,,,,,96213000.0,643140000.0,7023000.0,21668000.0,6325000.0,717685000.0,146961000.0,,570724000.0,,,592422000.0,,-231497000.0,786395000.0,578827000.0,,,,,,578827000.0,15781000.0,-45892000.0,,,,,,260653000.0,348285000.0,,207568000.0,1357119000.0,1171249000.0,-23929000.0,0.1205,0.1205,定期报告,未审计,20170828,CNY,合并期末,2020-03-13T16:00:40
20160331,11768360000.0,11768360000.0,,,,,,11774855000.0,9593028000.0,,,,,,,,,187412000.0,,568327000.0,821195000.0,604023000.0,,,215149000.0,215768000.0,,,,-95000.0,,,,,,,,,208559000.0,61361000.0,1851000.0,8450000.0,1398000.0,261470000.0,-32254000.0,,293724000.0,,,247499000.0,,-57485000.0,513764000.0,456840000.0,,,,,,456840000.0,-2273000.0,-69000.0,,,,,,661948000.0,-202766000.0,,56924000.0,807488000.0,704339000.0,-561000.0,0.0503,0.0503,其他,未审计,20170429,CNY,合并期末,2020-03-13T16:00:40
20151231,69007382000.0,69007382000.0,,,,,,68788460000.0,58990384000.0,,,,,,,,,784578000.0,,2824452000.0,3738518000.0,2051920000.0,,,608713000.0,331906000.0,,,,11454000.0,,,,,,,,,839089000.0,803476000.0,9571000.0,131831000.0,16422000.0,1510734000.0,679524000.0,,831210000.0,,,859514000.0,9309349.0,-374532000.0,-3998199000.0,-3379796000.0,,,,,,-3379796000.0,7084000.0,-116304000.0,,,,,,295699000.0,-3566275000.0,,-618403000.0,-3166989000.0,-2520282000.0,-992935000.0,0.1748,0.1748,定期报告,是,20170401,CNY,合并期末,2020-03-13T16:00:40
20150930,38454334000.0,38454334000.0,,,,,,37073458000.0,30315653000.0,,,,,,,,,569490000.0,,2017139000.0,2767892000.0,1274232000.0,,,264336000.0,212672000.0,,,,258193000.0,,,,,,,,,1903405000.0,495042000.0,5440000.0,196254000.0,13703000.0,2202193000.0,998488000.0,,1203705000.0,,,1140954000.0,,-177133000.0,-5686819000.0,-4803457000.0,0.0,,,,,-4803457000.0,36531000.0,17624000.0,,,,,,269252000.0,-5126864000.0,,-883362000.0,-4483114000.0,-3662503000.0,-1060495000.0,0.232,0.232,定期报告,未审计,20161031,CNY,合并期末,2020-03-13T16:00:40
20150630,25376496000.0,25376496000.0,,,,,,25142111000.0,20292389000.0,,,,,,,,,401572000.0,,1294554000.0,1949861000.0,1024895000.0,,,196792000.0,149982000.0,,,,258480000.0,,,,,,,,,689657000.0,383792000.0,2237000.0,84528000.0,14940000.0,988921000.0,431154000.0,,557767000.0,,,509856000.0,,-84986000.0,-2134178000.0,-1755386000.0,,,,,,-1755386000.0,22637000.0,99710000.0,,,,,,185053000.0,-2062786000.0,,-378792000.0,-1576411000.0,-1245530000.0,-463778000.0,0.1037,0.1037,定期报告,未审计,20160829,CNY,合并期末,2020-03-13T16:00:40
20150331,8644755000.0,8644755000.0,,,,,,8542693000.0,6210358000.0,,,,,,,,,179273000.0,,669355000.0,1007525000.0,464405000.0,,,89417000.0,66779000.0,,,,664000.0,,,,,,,,,192143000.0,53209000.0,130000.0,9044000.0,5388000.0,236308000.0,66145000.0,,170163000.0,,,177811000.0,,-50148000.0,-1219378000.0,-1022316000.0,,,,,,-1022316000.0,9609000.0,45896000.0,,,,,,-258900000.0,-818921000.0,,-197062000.0,-1049215000.0,-844505000.0,-247210000.0,0.0362,0.0362,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T16:00:40
20141231,65326133000.0,65326133000.0,,,,,,62780711000.0,52766757000.0,,,,,,,,,630879000.0,,3223743000.0,4618320000.0,1443347000.0,,,23549000.0,-10224000.0,,,,-106615000.0,,,,,,,,,2462356000.0,839560000.0,6509000.0,39644000.0,6065000.0,3262272000.0,1493822000.0,,1768450000.0,,,2163812000.0,-89996860.0,-431818000.0,-2614545000.0,-2131577000.0,,,,,,-2131577000.0,11213000.0,57412000.0,,,,,,-705157000.0,-1495045000.0,,-482968000.0,-846095000.0,32235000.0,-914786000.0,0.4399,0.4399,定期报告,是,20160330,CNY,合并期末,2020-03-13T16:00:40
20140930,49067190000.0,49067190000.0,,,,,,47295273000.0,39843726000.0,,,,,,,,,393377000.0,,2373936000.0,3400446000.0,1176285000.0,,,-51020000.0,-58375000.0,,,,-52704000.0,,,,,,,,,1668193000.0,463660000.0,5860000.0,16533000.0,4367000.0,2115320000.0,453985000.0,,1661335000.0,,,1941020000.0,,-279685000.0,-621211000.0,-621211000.0,0.0,,,,,-621211000.0,9171000.0,7439000.0,,,,,,26159000.0,-663980000.0,,,1040124000.0,1319809000.0,-279685000.0,0.3946,0.3946,定期报告,未审计,20151027,CNY,合并期末,2020-03-13T16:00:40
20140630,32428612000.0,32428612000.0,,,,,,31986507000.0,26853095000.0,,,,,,,,,285523000.0,,1568210000.0,2342926000.0,806077000.0,,,-89268000.0,-89353000.0,,,,-61986000.0,,,,,,,,,290851000.0,390517000.0,2751000.0,11719000.0,3369000.0,669649000.0,52583000.0,,617066000.0,,,835552000.0,,-218486000.0,2069691000.0,2069691000.0,,,,,,2069691000.0,,-5866000.0,,,,,,743479000.0,1332078000.0,,,2686757000.0,2905243000.0,-218486000.0,0.1699,0.1699,定期报告,未审计,20150831,CNY,合并期末,2020-03-13T16:00:40
20140331,15102662000.0,15102662000.0,,,,,,15144783000.0,12514432000.0,,,,,,,,,124358000.0,,773614000.0,1213086000.0,449731000.0,,,-62210000.0,-62210000.0,,,,-19504000.0,,,,,,,,,-123835000.0,317228000.0,2193000.0,5142000.0,47000.0,188251000.0,10752000.0,,177499000.0,,,264830000.0,,-87331000.0,1224284000.0,983090000.0,,,,,,983090000.0,,-3693000.0,,,,,,391557000.0,595226000.0,,241194000.0,1401783000.0,1247920000.0,153863000.0,0.0538,0.0538,定期报告,未审计,20150429,CNY,合并期末,2020-03-13T16:00:40
20131231,58726589000.0,58726589000.0,,,,,,58489112000.0,45611198000.0,,,,,,,,,576370000.0,,2991351000.0,3996084000.0,3204459000.0,,,-70558000.0,-142136000.0,,,,-277046000.0,,,,,,,,,-110127000.0,295311000.0,44667000.0,54860000.0,29694000.0,130324000.0,-168878000.0,,299202000.0,,,1271211000.0,,-972009000.0,-4590568000.0,-3757774000.0,,,,,,-3757774000.0,,3962000.0,,,,,,-697967000.0,-3063769000.0,,-832794000.0,-4291366000.0,-2486563000.0,-1804803000.0,0.2585,0.2585,定期报告,是,20150330,CNY,合并期末,2020-03-13T16:00:40
20130930,41455306000.0,41455306000.0,,,,,,43448381000.0,32456144000.0,,,,,,,,,416418000.0,,2139592000.0,2998544000.0,3168943000.0,,,-50400000.0,-55064000.0,,,,-281229000.0,,,,,,,,,-2324704000.0,121397000.0,,24125000.0,13160000.0,-2227432000.0,-685326000.0,,-1542106000.0,,,-588646000.0,,-953460000.0,-2641512000.0,,,,,,,,,,,,,,,,,,,-4183618000.0,-2789797000.0,-1393821000.0,-0.1197,-0.1197,定期报告,未审计,20141027,CNY,合并期末,2020-03-13T16:00:40
20130630,26188026000.0,26188026000.0,,,,,,30652574000.0,20576404000.0,,,,,,,,,280304000.0,,1520793000.0,2134273000.0,3898648000.0,,,-60014000.0,-64677000.0,,,,-216841000.0,,,,,,,,,-4741403000.0,29260000.0,,19522000.0,10906000.0,-4731665000.0,-1307220000.0,,-3424445000.0,,,-2396915000.0,,-1027530000.0,-2181241000.0,,,,,,,,,,,,,,,,,,,-5605686000.0,-4248854000.0,-1356832000.0,-0.4873,-0.4873,定期报告,未审计,20140825,CNY,合并期末,2020-03-13T16:00:40
20130331,10771369000.0,10771369000.0,,,,,,10097734000.0,8144737000.0,,,,,,,,,119791000.0,,718413000.0,1036552000.0,182071000.0,,,-100132000.0,-100132000.0,,,,17178000.0,,,,,,,,,590681000.0,14538000.0,,6946000.0,2111000.0,598273000.0,177331000.0,,420942000.0,,,480623000.0,,-59681000.0,-38976000.0,,,,,,,,,,,,,,,,,,,381966000.0,441647000.0,-59681000.0,0.0977,0.0977,定期报告,未审计,20140428,CNY,合并期末,2020-03-13T16:00:40
20121231,59673546000.0,59673546000.0,,,,,,55599093000.0,45485836000.0,,,,,,,,,635828000.0,,3244750000.0,4961878000.0,459648000.0,,,-48139000.0,,,,,-103017000.0,,,,,,,,,3923297000.0,1414668000.0,,53346000.0,,5284619000.0,-110862000.0,,5395481000.0,,,5362446000.0,,33035000.0,348333000.0,,,,,,,,,,,,,,,,,,,5743814000.0,5710779000.0,33035000.0,1.0903,1.0903,定期报告,是,20140324,CNY,合并期末,2020-03-13T16:00:40
20120930,42111204000.0,42111204000.0,,,,,,38907313000.0,32421987000.0,,,,,,,,,462510000.0,,1823043000.0,3876970000.0,323489000.0,,,120196000.0,116493000.0,,,,-88014000.0,,,,,,,,,3236073000.0,1473556000.0,,45234000.0,1124000.0,4664395000.0,-51996000.0,,4716391000.0,,,4741629000.0,,-25238000.0,409974000.0,,,,,,,,,,,,,,,,,,,5126365000.0,5136863000.0,-10498000.0,0.9641,0.9641,定期报告,未审计,20131026,CNY,合并期末,2020-03-13T16:00:40
20120630,29208210000.0,29208210000.0,,,,,,25778389000.0,21298954000.0,,,,,,,,,352828000.0,,1118775000.0,2632232000.0,375976000.0,,,69000000.0,65298000.0,,,,,,,,,,,,,3498821000.0,1420475000.0,,9931000.0,799000.0,4909365000.0,21262000.0,,4888103000.0,,,4873479000.0,,14624000.0,-433037000.0,,,,,,,,,,,,,,,,,,,4455066000.0,4440442000.0,14624000.0,0.9909,0.9909,定期报告,未审计,20130820,CNY,合并期末,2020-03-13T16:00:40
20120331,14655187220.0,14655187220.0,,,,,,11691979749.0,10047738872.0,,,,,,,,,170216183.0,,585924398.0,1140593769.0,-252493473.0,,,15320778.0,15320778.0,,,,,,,,,,,,,2978528249.0,19935243.0,,4456249.0,492143.0,2994007243.0,843497418.0,,2150509825.0,,,2134956970.0,,15552855.0,187691772.0,,,,,,,,,,,,,,,,,,,2338201597.0,2322648742.0,15552855.0,0.4341,0.4341,定期报告,未审计,20130426,CNY,合并期末,2020-03-13T16:00:40
20111231,49799144172.0,49799144172.0,,,,,,37788014756.0,29818737413.0,,,,,,,,,628482924.0,,2439077133.0,4362609200.0,257329470.0,,,69898490.0,68938864.0,,,,,,,,,,,,,12081027906.0,91616010.0,,164233084.0,122674436.0,12008410832.0,3456907725.0,,8551503107.0,,,8530156241.0,,21346866.0,-723638508.0,,,,,,,,,,,,,,,,,,,7827864599.0,7806517733.0,21346866.0,1.7343,1.7343,定期报告,是,20130323,CNY,合并期末,2020-03-13T16:00:40
20110930,33385011136.0,33385011136.0,,,,,,24948287910.0,18854937708.0,,,,,,,,,470066545.0,,1735007060.0,3104707561.0,783569036.0,,,29743342.0,,,,,,,,,,,,,,8466466568.0,44662078.0,,39247106.0,10134354.0,8471881540.0,2336204374.0,,6135677166.0,,,6108140082.0,,27537084.0,-1038378106.0,,,,,,,,,,,,,,,,,,,5097299060.0,5069761976.0,27537084.0,1.24,1.24,定期报告,未审计,20121027,CNY,合并期末,2020-03-13T16:00:40
20110630,21288678993.0,21288678993.0,,,,,,14257285681.0,11573556926.0,,,,,,,,,307474928.0,,1176433699.0,2025477427.0,-826645907.0,,,15239068.0,14137463.0,,,,,,,,,,,,,7046632380.0,29377800.0,,37242721.0,9849858.0,7038767459.0,1999910583.0,,5038856876.0,,,5029577151.0,,9279725.0,232001512.0,,,,,,,,,,,,,,,,,,,5270858388.0,5261578663.0,9279725.0,1.0226,1.0226,定期报告,未审计,20120827,CNY,合并期末,2020-03-13T16:00:40
20110331,9339829632.0,9339829632.0,,,,,,5952850475.0,4616924546.0,,,,,,,,,125883575.0,,605387287.0,875187863.0,-270532796.0,,,-8455694.0,,,,,,,,,,,,,,3378523463.0,14017364.0,,9824727.0,,3382716100.0,903121606.0,,2479594494.0,,,2475972426.0,,3622068.0,88471125.0,,,,,,,,,,,,,,,,,,,2568065619.0,2564443550.0,3622069.0,0.5034,0.5034,定期报告,未审计,20120424,CNY,合并期末,2020-03-13T16:00:40
20101231,34844387552.0,34844387552.0,,,,,,22871281596.0,18905963347.0,,,,,,,,,517119476.0,,1774436355.0,3798388729.0,-2217300020.0,,,130999778.0,8407750.0,,,,,,,,,,,,,12104105734.0,75223391.0,,65495271.0,25458938.0,12113833854.0,3100760338.0,,9013073516.0,,,9008621227.0,,4452289.0,131614536.0,,,,,,,,,,,,,,,,,,,9144688052.0,9140235763.0,4452289.0,1.8316,1.8316,定期报告,是,20120326,CNY,合并期末,2020-03-13T16:00:40
20100930,24950719751.0,24950719751.0,,,,,,16409544777.0,13390857106.0,,,,,,,,,363121387.0,,1195715632.0,2652609738.0,-1192279086.0,,,11249952.0,,,,,,,,,,,,,,8552424926.0,40590690.0,,48636666.0,16447561.0,8544378950.0,2223838779.0,,6320540171.0,,,6313953522.0,,6586649.0,148406099.0,,,,,,,,,,,,,,,,,,,6468946270.0,6462359621.0,6586649.0,1.28,1.28,定期报告,未审计,20111024,CNY,合并期末,2020-03-13T16:00:40
20100630,15601343956.0,15601343956.0,,,,,,12151246990.0,8323738833.0,,,,,,,,,247822838.0,,652225641.0,1690975045.0,1236618072.0,,,-3159520.0,-7663616.0,,,,,,,,,,,,,3446937446.0,12992069.0,,26412585.0,10593608.0,3433516930.0,793685578.0,,2639831352.0,,,2632967798.0,,6863554.0,-112797019.0,,,,,,,,,,,,,,,,,,,2527034333.0,2520170779.0,6863554.0,0.54,0.54,定期报告,未审计,20110822,CNY,合并期末,2020-03-13T16:00:40
20100331,7031835329.0,7031835329.0,,,,,,4331279981.0,3588459376.0,,,,,,,,,103057414.0,,276347896.0,739141478.0,-375726183.0,,,-7179264.0,,,,,,,,,,,,,,2693376084.0,4063431.0,,5643394.0,,2691796121.0,585587869.0,,2106208252.0,,,2100462632.0,,5745620.0,-12734973.0,,,,,,,,,,,,,,,,,,,2093473279.0,2087727659.0,5745620.0,0.4271,0.4271,定期报告,未审计,20110427,CNY,合并期末,2020-03-13T16:00:40
20091231,21500352215.0,21500352215.0,,,,,,16206637288.0,12220217097.0,,,,,,,,,428288973.0,,577810555.0,3156153842.0,-162198893.0,,,112073890.0,,,,,,,,,,,,,,5405788817.0,44396546.0,,39009715.0,,5411175648.0,1504645421.0,,3906530227.0,,,3880329329.0,,26200898.0,246719961.0,,,,,,,,,,,,,,,,,,,4153250188.0,4127049290.0,26200898.0,0.7889,0.7889,定期报告,是,20110328,CNY,合并期末,2020-03-13T16:00:40
20090930,15338487160.0,15338487160.0,,,,,,11329702703.0,8487296499.0,,,,,,,,,308740393.0,,416338158.0,2290818201.0,-233320287.0,,,92038203.0,,,,,,,,,,,,,,4100822660.0,15687207.0,,18595801.0,4991925.0,4097914066.0,1042493925.0,,3055420141.0,,,3028439481.0,,26980660.0,228675477.0,,,,,,,,,,,,,,,,,,,3284095618.0,3257114958.0,26980660.0,0.62,0.62,定期报告,未审计,20101025,CNY,合并期末,2020-03-13T16:00:40
20090630,9663874893.0,9663874893.0,,,,,,7111058527.0,5237777697.0,,,,,,,,,202973116.0,,228736279.0,1543832869.0,-161418375.0,,,43814566.0,,,,,,,,,,,,,,2596630932.0,4237447.0,,7050545.0,4991925.0,2593817834.0,662559770.0,,1931258064.0,,,1903947505.0,,27310559.0,215631658.0,,,,,,,,,,,,,,,,,,,2146889722.0,2119579163.0,27310559.0,0.39,0.39,定期报告,未审计,20100823,CNY,合并期末,2020-03-13T16:00:40
20090331,4431608759.0,4431608759.0,,,,,,3390251658.0,2466227760.0,,,,,,,,,100084929.0,,110851687.0,753244851.0,-40157569.0,,,-220419.0,,,,,,,,,,,,,,1041136682.0,1195425.0,,324369.0,,1042007738.0,316614220.0,,725393518.0,,,722349554.0,,3043964.0,40710244.0,,,,,,,,,,,,,,,,,,,766103762.0,766103762.0,,0.15,0.15,定期报告,未审计,20100426,CNY,合并期末,2020-03-13T16:00:40
20081231,26353291171.0,26353291171.0,,,,,,17783542287.0,13491457654.0,,,,,,,,,396602658.0,,687119618.0,2966960499.0,245770995.0,,,74654012.0,,,,,,,,,,,,,,8644402896.0,41579255.0,,26417894.0,1408356.0,8659564257.0,2322377304.0,,6337186953.0,,,6323984340.0,,13202613.0,-315191781.0,,,,,,,,,,,,,,,,,,,6021995172.0,6008792559.0,13202613.0,1.2858,1.2858,定期报告,是,20100426,CNY,合并期末,2020-03-13T16:00:40
20080930,20592024601.0,20592024601.0,,,,,,11480904933.0,8858436683.0,,,,,,,,,313213839.0,,421959379.0,1821046184.0,37874321.0,,,67894735.0,,,,,,,,,,,,,,9179014403.0,31975361.0,,22013435.0,903582.0,9188976329.0,2500718038.0,,6688258291.0,,,6686813344.0,,1444947.0,-222040637.0,,,,,,,,,,,,,,,,,,,6466217654.0,6464772707.0,1444947.0,1.36,1.36,定期报告,未审计,20091028,CNY,合并期末,2020-03-13T16:00:40
20080630,12913709000.0,12913709000.0,,,,,,7625766851.0,5832777138.0,,,,,,,,,196290917.0,,301093111.0,1279722959.0,-12491801.0,,,87427782.0,,,,,,,,,,,,,,5375369931.0,16032656.0,,21022682.0,903582.0,5370379905.0,1580396608.0,,3789983297.0,,,3783041583.0,,6941714.0,,,,,,,,,,,,,,,,,,,,,,,0.7692,0.7692,定期报告,未审计,20090824,CNY,合并期末,2020-03-13T16:00:40
20080331,5612373825.0,5612373825.0,,,,,,3459456531.0,2276194752.0,,,,,,,,,98216748.0,,125090140.0,901426072.0,58528819.0,,,-18524165.0,,,,,,,,,,,,,,2134393129.0,7443499.0,,1241344.0,,2140595284.0,524935533.0,,1615659751.0,,,1614354115.0,,1305636.0,,,,,,,,,,,,,,,,,,,,,,,0.33,0.33,定期报告,未审计,20090427,CNY,合并期末,2020-03-13T16:00:40
20071231,16595832427.0,16595832427.0,,,,,,11710002385.0,8224317107.0,,,,,,,,,298168161.0,,685702764.0,2578630006.0,-72451450.0,,,4705418.0,-2438230.0,,,,,,,,,,,,,4890535460.0,29389787.0,,373472715.0,339742700.0,4546452532.0,1329881912.0,,3216570620.0,,,3218798343.0,,-2227723.0,,,,,,,,,,,,,,,,,,,,,,,0.65,0.65,定期报告,是,20090427,CNY,合并期末,2020-03-13T16:00:40
20070930,11913885610.0,11913885610.0,,,,,,8862564457.0,6448233428.0,,,,,,,,,213431242.0,,537012456.0,1780607925.0,-116720594.0,,,7143648.0,,,,,,,,,,,,,,3058464801.0,9287804.0,,33059364.0,,3034693241.0,1215184326.0,,1819508915.0,,,1825133172.0,,-5624257.0,,,,,,,,,,,,,,,,,,,,,,,0.37,0.37,定期报告,未审计,20081027,CNY,合并期末,2020-03-13T16:00:40
20070630,7778210254.0,7778210254.0,,,,,,5864533812.0,4249847298.0,,,,,,,,,141916649.0,,401762863.0,1141364185.0,-70357183.0,,,,,,,,,,,,,,,,,1913676442.0,4890331.0,,31790839.0,933903.0,1886775934.0,782103654.0,,1104672280.0,,,1108918499.0,,-4246219.0,,,,,,,,,,,,,,,,,,,,,,,0.23,0.23,定期报告,未审计,20080825,CNY,合并期末,2020-03-13T16:00:40
20070331,3777886890.0,3777886890.0,,,,,,2716472949.0,1807969160.0,,,,,,,,,66660227.0,,204850917.0,612005217.0,24987428.0,,,,,,,,,,,,,,,,,1061413941.0,4745728.0,,1451693.0,,1064707976.0,364088923.0,,700619053.0,,,700667193.0,,-48140.0,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,定期报告,未审计,20080429,CNY,合并期末,2020-03-13T16:00:40
20061231,14458419357.0,14458419357.0,,,,,,11263825073.0,7990291939.0,,,,,,,,,281590576.0,,1037997906.0,2006627935.0,-32966609.0,,,6311225.0,,,,,,,,4000000.0,,,,72300910.0,,3200905509.0,15109124.0,,89562125.0,,3126452508.0,1285550000.0,,1840902508.0,,,1842230024.0,,-1327516.0,,,,,,,,,,,,,,,,,,,,,,,0.37,,定期报告,是,20080421,CNY,合并期末,2020-03-13T16:00:40
20060930,10312713675.0,10312713675.0,,,,,,7585889630.0,5296085446.0,,,,,,,,,208860307.0,,735293875.0,1365800239.0,-20150237.0,,,5474112.0,,,,,,,,,,,,61143873.0,,2732298157.0,6167282.0,,3894571.0,,2734570868.0,926704379.0,,1807866489.0,,,1806878137.0,,988352.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20071029,CNY,合并期末,2020-03-13T16:00:40
20060630,7031703858.0,7031703858.0,,,,,,4989193931.0,3444741395.0,,,,,,,,,138120360.0,,519847693.0,909072584.0,-22588101.0,,,-558076.0,,,,,,,,,,,,41283862.0,,2041951851.0,4625033.0,,2584664.0,689739.0,2043992220.0,685060907.0,,1358931313.0,,,1358690008.0,,241305.0,,,,,,,,,,,,,,,,,,,,,,,0.28,0.28,定期报告,未审计,20070820,CNY,合并期末,2020-03-13T16:00:40
20060331,3141412555.0,3141412555.0,,,,,,2242749884.0,1516126421.0,,,,,,,,,66711518.0,,230390385.0,423319489.0,6202071.0,,,-529230.0,,,,,,,,,,,,15687331.0,,898133441.0,3698246.0,,1403745.0,,900427942.0,317787523.0,,582640419.0,,,582494213.0,,146206.0,,,,,,,,,,,,,,,,,,,,,,,0.12,0.12,定期报告,未审计,20070427,CNY,合并期末,2020-03-13T16:00:40
20051231,12749204034.0,12705529905.0,,,,,,8835947095.0,5907119918.0,,,,,,,,,258504729.0,,997377040.0,1627752362.0,45193046.0,,,9092385.0,,,,,,,,,,,,43674129.0,,3922349324.0,2397034.0,,13927078.0,,3910819280.0,1414861832.0,,2495957448.0,,,2495481451.0,,475997.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20070423,CNY,合并期末,2020-03-13T16:00:40
20050930,9373538616.0,9336585713.0,,,,,,6323183455.0,4172236262.0,,,,,,,,,187348363.0,,717070646.0,1208671596.0,37856588.0,,,9040516.0,,,,,,,,,,,,36952903.0,,3059395677.0,458900.0,,5211607.0,,3054642970.0,1012963545.0,,2041679425.0,,,2041236767.0,,442658.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20061026,CNY,合并期末,2020-03-13T16:00:40
20050630,6700536534.0,6676644921.0,,,,,,4222692261.0,2758267900.0,,,,,,,,,125034009.0,,538394458.0,805420279.0,-4424385.0,,,2818654.0,,,,,,,,,,,,23891613.0,,2480662927.0,277296.0,,2076971.0,,2478863252.0,821951620.0,,1656911632.0,,,1656623093.0,,288539.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20060821,CNY,合并期末,2020-03-13T16:00:40
20050331,3466657533.0,3453162112.0,,,,,,2272444504.0,1214801222.0,,,,,,,,,59003302.0,,279331360.0,718681055.0,627565.0,,,351525.0,,,,,,,,,,,,13495421.0,,1194564554.0,132511.0,,529007.0,,1194168058.0,401350226.0,,792817832.0,,,792676426.0,,141406.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20060424,CNY,合并期末,2020-03-13T16:00:40
20041231,12248195312.0,12209163529.0,,,,,,8044812450.0,5086472309.0,,,,,,,,,231340630.0,,1473128158.0,1298030947.0,-44159594.0,,,25174956.0,,,,,,,,,,,,39031783.0,,4228557818.0,11936922.0,,125671496.0,,4114823244.0,1406785722.0,,2708037522.0,,,2707784846.0,,252676.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20060424,CNY,合并期末,2020-03-13T16:00:40
20040930,8568803360.0,8540636747.0,,,,,,5614508461.0,3293703701.0,,,,,,,,,168137272.0,,1139580607.0,1020656766.0,-7569885.0,,,13201946.0,,,,,,,,,,,,28166613.0,,2967496845.0,1485284.0,,6898892.0,,2962083237.0,1047724801.0,,1914358436.0,,,1914046832.0,,311604.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20051027,CNY,合并期末,2020-03-13T16:00:40
20040630,5352524251.0,5332663629.0,,,,,,3702715436.0,2126610767.0,,,,,,,,,105889028.0,,807195975.0,671022623.0,-8002957.0,,,5882871.0,,,,,,,,,,,,19860622.0,,1655691686.0,835176.0,,6103231.0,,1650423631.0,591986035.0,,1058437596.0,,,1058268140.0,,169456.0,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20050822,CNY,合并期末,2020-03-13T16:00:40
